"data_input","input_id","type","drug","input_markers"
"phospho","aml_PF.3758309","aml","PF.3758309","KIN001.102.aml-TL.2.105.aml-Doxorubicin.aml-omacetaxine.mepesuccinate.aml-Oxaliplatin.aml-CR.1.31B.aml-shikonin.aml-YM201636.aml-AT7867.aml-SU11274.aml-BHG712.aml-tubastatin.A.aml-Vandetanib.aml-AZ628.aml-KU.0063794.aml-fluvastatin.aml-RDEA119.aml-VX.11e.aml-Vinorelbine.aml-Sorafenib.aml-GSK1120212.aml-importazole.aml-X.5Z..7.Oxozeaenol.aml-SR.II.138A.aml-R428.aml-Mdivi.1.aml-RG.108.aml-ruxolitinib.aml-rigosertib.aml-decitabine.aml-OSI.930.aml-NSC19630.aml-SCH.79797.aml-isoevodiamine.aml"
"phospho","aml_PF.4708671","aml","PF.4708671","THZ.2.49.aml-Z.LLNle.CHO.aml-Genentech.Cpd.10.aml-QL.X.138.aml-simvastatin.aml-KIN001.260.aml-phenformin.aml-Zebularine.aml-FMK.aml-SL.0101.1.aml-FR.180204.aml-bardoxolone.methyl.aml-Obatoclax.Mesylate.aml-CD.437.aml-GW843682X.aml-IPA.3.aml-GSK525762A.aml-linifanib.aml-QS11.aml-thapsigargin.aml-NSC48300.aml-phloretin.aml-Pyrimethamine.aml-ABT.199.aml-Irinotecan.aml-GSK1120212.aml-Parthenolide.aml-Lisitinib.aml-AS605240.aml-momelotinib.aml"
"phospho","aml_PF.562271","aml","PF.562271","JNK.9L.aml-GSK.650394.aml-AUY922.aml-Y.39983.aml-BMS.754807.aml-BMS.345541.aml-BIX02189.aml-A.443654.aml-VNLG.124.aml-CCT018159.aml-PF.562271.aml-Vinorelbine.aml-TAE684.aml-VX.680.aml-foretinib.aml-fluvastatin.aml-Bryostatin.1.aml-Vinblastine.aml-ZM.447439.aml-DMOG.aml-Midostaurin.aml-PD.0332991.aml-PI.103.aml-JQ12.aml-tandutinib.aml-T0901317.aml-Camptothecin.aml-CCT007093.aml-etoposide.aml-BX.912.aml-Compound.7d.cis.aml-rigosertib.aml-STF.31.aml-MLN2238.aml-RITA.aml-ML162.aml-KPT185.aml-GMX.1778.aml-belinostat.aml-X3.Cl.AHPC.aml-X16.beta.bromoandrosterone.aml-FK866.aml-RAF265.aml-CAY10603.aml-MG.132.aml-Merck60.aml-ML210.aml-clofarabine.aml-decitabine.aml-AR.42.aml"
"phospho","aml_PF.573228","aml","PF.573228","X5.FU.aml-Vinorelbine.aml-AT.7519.aml-CAL.101.aml-Ispinesib.Mesylate.aml-ZSTK474.aml-PHA.793887.aml-CCT007093.aml-PIK.93.aml-GSK1059615.aml-OSI.027.aml-NVP.BEZ235.aml-KW.2449.aml-X17.AAG.aml-Bleomycin.aml-VER.155008.aml-BX.912.aml-Dasatinib.aml-KU.60019.aml-KIN001.244.aml-pyrazolanthrone.aml-Nutlin.3.aml-KU.0063794.aml-LE.135.aml-KU.0060648.aml-CGP.60474.aml-AZD6482.aml-linifanib.aml-pluripotin.aml-WZ3105.aml-RAF265.aml-MG.132.aml-KPT185.aml-rigosertib.aml-belinostat.aml-Compound.7d.cis.aml-ML320.aml-ABT.199.aml-Cytarabine.aml-LAQ824.aml-ruxolitinib.aml-KX2.391.aml-MLN2238.aml-CX.5461.aml-GMX.1778.aml-clofarabine.aml-TL.1.85.aml-R428.aml-AR.42.aml-ABT.263.aml-Parthenolide.aml"
"phospho","aml_PHA.793887","aml","PHA.793887","Vinorelbine.aml-BMS.345541.aml-KIN001.102.aml-QL.X.138.aml-fluvastatin.aml-GSK429286A.aml-T0901317.aml-shikonin.aml-X.5Z..7.Oxozeaenol.aml-PI.103.aml-TL.2.105.aml-VNLG.124.aml-etoposide.aml-KU.0063794.aml-GSK690693.aml-PHA.793887.aml-Y.39983.aml-QS11.aml-pluripotin.aml-CCT007093.aml-OSI.027.aml-TAE684.aml-THZ.2.102.1.aml-AUY922.aml-KIN001.244.aml-BMS.536924.aml-AT.7519.aml-BX.912.aml-Nutlin.3.aml-NVP.ADW742.aml-R428.aml-RITA.aml-RG.108.aml-Mdivi.1.aml-ML162.aml-rigosertib.aml-decitabine.aml-STF.31.aml-MLN2238.aml-RAF265.aml-belinostat.aml-X16.beta.bromoandrosterone.aml"
"phospho","aml_phenformin","aml","phenformin","phenformin.aml-TPCA.1.aml-THZ.2.49.aml-Gemcitabine.aml-FR.180204.aml-NG.25.aml-CX.5461.aml-Genentech.Cpd.10.aml-TG.101348.aml-ABT.199.aml-BHG712.aml-X16.beta.bromoandrosterone.aml-X.5Z..7.Oxozeaenol.aml-Irinotecan.aml-VX.11e.aml-parbendazole.aml"
"phospho","aml_phloretin","aml","phloretin","phloretin.aml-Genentech.Cpd.10.aml-TPCA.1.aml-KU.60019.aml-GSK525762A.aml-BX.795.aml-NVP.BSK805.aml-bardoxolone.methyl.aml-AT7867.aml-THZ.2.49.aml-NG.25.aml-momelotinib.aml-JW.7.24.1.aml-CR.1.31B.aml-BAY.61.3606.aml-ABT.199.aml-parbendazole.aml-purmorphamine.aml-Epothilone.B.aml-PD318088.aml-regorafenib.aml-KPT185.aml"
"phospho","aml_PI.103","aml","PI.103","JNK.9L.aml-Midostaurin.aml-PI.103.aml-foretinib.aml-etoposide.aml-phenformin.aml-GSK429286A.aml-Y.39983.aml-GSK690693.aml-CAL.101.aml-Vinorelbine.aml-TAE684.aml-AP.24534.aml-BMS.536924.aml-T0901317.aml-BX.912.aml-OSI.027.aml-PF.562271.aml-AUY922.aml-tandutinib.aml-Ispinesib.Mesylate.aml-VNLG.124.aml-GSK.650394.aml-BMS.509744.aml-THZ.2.102.1.aml-PHA.793887.aml-ZSTK474.aml-KU.0060648.aml-GSK1070916.aml-CCT007093.aml-STF.31.aml-Mdivi.1.aml-CAY10618.aml-FK866.aml-MLN2238.aml-ML162.aml-GMX.1778.aml-GSK461364.aml-decitabine.aml-rigosertib.aml-parbendazole.aml"
"phospho","aml_pifithrin.alpha","aml","pifithrin.alpha","RG.108.aml-isoevodiamine.aml-CD.437.aml-StemRegenin.1.aml-KU.60019.aml-epigallocatechin.3.monogallate.aml-brivanib.aml-NVP.231.aml-FR.180204.aml-GW843682X.aml-Mdivi.1.aml-Zebularine.aml-bardoxolone.methyl.aml-Rapamycin.aml-SN.38.aml-nakiterpiosin.aml-AA.COCF3.aml-manumycin.A.aml-MLN4924.aml-FQI.2.aml-AT.406.aml-VER.155008.aml-NVP.BSK805.aml-ETP.46464.aml-AS605240.aml-Docetaxel.aml-GSK1120212.aml-Lisitinib.aml-SNX.2112.aml-RDEA119.aml-BHG712.aml-Parthenolide.aml-Irinotecan.aml-LAQ824.aml-etoposide.aml"
"phospho","aml_PIK.93","aml","PIK.93","NPK76.II.72.1.aml-OSI.027.aml-Vinorelbine.aml-BIX02189.aml-AZ628.aml-JNK.9L.aml-CAL.101.aml-Ch.55.aml-KIN001.260.aml-pluripotin.aml-PIK.93.aml-Y.39983.aml-FMK.aml-Nutlin.3.aml-Bryostatin.1.aml-T0901317.aml-ZSTK474.aml-PHA.793887.aml-PI.103.aml-Ispinesib.Mesylate.aml-WZ3105.aml-fluvastatin.aml-KIN001.244.aml-BX.912.aml-NSC23766.aml-PF.562271.aml-Bleomycin.aml-X5.FU.aml-VNLG.124.aml-BMS.754807.aml-MLN2238.aml-R428.aml-RAF265.aml-RG.108.aml-ruxolitinib.aml-decitabine.aml-Compound.7d.cis.aml-rigosertib.aml-belinostat.aml-Merck60.aml-GMX.1778.aml-STF.31.aml-ML320.aml-KPT185.aml-AR.42.aml-TL.1.85.aml-MG.132.aml-LAQ824.aml-CAY10603.aml-KX2.391.aml-ML162.aml-clofarabine.aml-Panobinostat.aml"
"phospho","aml_piperlongumine","aml","piperlongumine","JQ12.aml-FMK.aml-AZD8055.aml-Rapamycin.aml-CGP.60474.aml-X5.FU.aml-AT.7519.aml-NVP.BEZ235.aml-AZD6482.aml-BX.912.aml-XMD8.85.aml-brivanib.aml-AP.24534.aml-Methotrexate.aml-X17.AAG.aml-GSK690693.aml-Bleomycin.aml-ZSTK474.aml-Nutlin.3.aml-PHA.793887.aml-PD.0325901.aml-BX.795.aml-Bexarotene.aml-A.443654.aml-tandutinib.aml-AZD7762.aml-X681640.aml-prima.1.aml-PF.562271.aml-Ispinesib.Mesylate.aml-SR.II.138A.aml-decitabine.aml-spautin.1.aml-MLN2238.aml-FK866.aml-STF.31.aml-CP466722.aml-CAY10618.aml-CH5424802.aml-momelotinib.aml-rigosertib.aml-Merck60.aml-TW.37.aml-MG.132.aml"
"phospho","aml_PL.DI","aml","PL.DI","AT7867.aml-KW.2449.aml-KU.0063794.aml-SN.38.aml-canertinib.aml-Oxaliplatin.aml-barasertib.aml-Vinorelbine.aml-tandutinib.aml-AZ.3146.aml-OSI.027.aml-CAL.101.aml-CR.1.31B.aml-PI.103.aml-foretinib.aml-ZSTK474.aml-BYL.719.aml-pyrazolanthrone.aml-Ko.143.aml-fluvastatin.aml-VER.155008.aml-Ispinesib.Mesylate.aml-NSC48300.aml-KU.60019.aml-Y.39983.aml-X.5Z..7.Oxozeaenol.aml-AM.580.aml-TAE684.aml-pluripotin.aml-KU.0060648.aml-rigosertib.aml-ruxolitinib.aml-FK866.aml-MG.132.aml-STF.31.aml-RAF265.aml-decitabine.aml-GSK461364.aml-MLN2238.aml-KX2.391.aml"
"phospho","aml_pluripotin","aml","pluripotin","pluripotin.aml-OSI.027.aml-X.5Z..7.Oxozeaenol.aml-GSK690693.aml-tandutinib.aml-tipifarnib.aml-THZ.2.102.1.aml-CCT007093.aml-NVP.ADW742.aml-CAL.101.aml-PI.103.aml-ZSTK474.aml-KU.0060648.aml-PHA.793887.aml-AZD6482.aml-X17.AAG.aml-thapsigargin.aml-Vinorelbine.aml-TL.2.105.aml-NVP.BEZ235.aml-NSC23766.aml-Ispinesib.Mesylate.aml-OSI.906.aml-fluvastatin.aml-X681640.aml-BMS.345541.aml-Bosutinib.aml-KIN001.260.aml-Midostaurin.aml-Ch.55.aml-STF.31.aml-decitabine.aml-GMX.1778.aml-RAF265.aml-MLN2238.aml-CAY10618.aml-GSK461364.aml-rigosertib.aml-belinostat.aml-MG.132.aml-ML320.aml-ML162.aml-FK866.aml"
"phospho","aml_PLX4720","aml","PLX4720","Gemcitabine.aml-GSK.650394.aml-JQ12.aml-phenformin.aml-FH535.aml-CEP.701.aml-LY317615.aml-BX.795.aml-OSI.027.aml-Genentech.Cpd.10.aml-IPA.3.aml-fluvastatin.aml-BAY.61.3606.aml-BMS.345541.aml-OSU.03012.aml-GSK429286A.aml-X681640.aml-phloretin.aml-DMOG.aml-etoposide.aml-X16.beta.bromoandrosterone.aml-SB.743921.aml-ML210.aml-nakiterpiosin.aml-SCH.79797.aml-spautin.1.aml-AZD.7545.aml"
"phospho","aml_prima.1","aml","prima.1","prima.1.aml-NSC48300.aml-avrainvillamide.aml-PX.12.aml-canertinib.aml-NSC95397.aml-cabozantinib.aml-NSC19630.aml-erastin.aml-LAQ824.aml-spautin.1.aml-Panobinostat.aml-Talazoparib.aml-Doxorubicin.aml-VX.11e.aml-CAY10618.aml-Z.LLNle.CHO.aml-STF.62247.aml"
"phospho","aml_purmorphamine","aml","purmorphamine","purmorphamine.aml-tandutinib.aml-BMS.345541.aml-BMS.509744.aml-GSK690693.aml-fluvastatin.aml-AZ628.aml-shikonin.aml-X17.AAG.aml-KIN001.102.aml-Sorafenib.aml-PI.103.aml-ZSTK474.aml-Vinorelbine.aml-TAE684.aml-TL.2.105.aml-CAL.101.aml-GW843682X.aml-BMS.536924.aml-BAY.61.3606.aml-CGP.60474.aml-pluripotin.aml-XMD8.85.aml-BX.912.aml-Sunitinib.aml-AP.24534.aml-Bryostatin.1.aml-PIK.93.aml-T0901317.aml-AUY922.aml-ML162.aml-decitabine.aml-STF.31.aml-CAY10618.aml-MLN2238.aml-Mdivi.1.aml-rigosertib.aml-parbendazole.aml"
"phospho","aml_PX.12","aml","PX.12","PX.12.aml-erastin.aml-OSI.930.aml-cabozantinib.aml-NSC95397.aml-ABT.737.aml-NSC48300.aml-birinapant.aml-brefeldin.A.aml-barasertib.aml-Axitinib.aml-AM.580.aml-pyrazolanthrone.aml-NSC19630.aml-paclitaxel.aml-canertinib.aml-KW.2449.aml-temsirolimus.aml-prima.1.aml-ML210.aml-MK.2206.aml-CI.1040.aml-SMER.3.aml-AP.24534.aml-GSK1070916.aml-pazopanib.aml-Ko.143.aml-Midostaurin.aml-ZM.447439.aml-GSK269962A.aml-spautin.1.aml-STF.62247.aml-GSK461364.aml-FK866.aml-QL.XII.47.aml-X3.Cl.AHPC.aml-QS11.aml-I.BET.762.aml-CAY10603.aml-KX2.391.aml-Merck60.aml-TAK.715.aml-AR.42.aml-rigosertib.aml-YM201636.aml-indisulam.aml-shikonin.aml-Talazoparib.aml-QL.XI.92.aml-Lisitinib.aml-GMX.1778.aml-NG.25.aml"
"phospho","aml_pyrazolanthrone","aml","pyrazolanthrone","pyrazolanthrone.aml-KU.60019.aml-AZD6482.aml-CCT007093.aml-THZ.2.102.1.aml-PD.0332991.aml-NSC23766.aml-KU.0063794.aml-NVP.ADW742.aml-LE.135.aml-X17.AAG.aml-Nutlin.3a.....aml-PD.0325901.aml-Ispinesib.Mesylate.aml-ZM.447439.aml-GSK1059615.aml-CAL.101.aml-GDC.0941.aml-Camptothecin.aml-X681640.aml-PHA.793887.aml-MK.2206.aml-AT.7519.aml-VER.155008.aml-CCT018159.aml-Axitinib.aml-KU.0060648.aml-temsirolimus.aml-WZ3105.aml-OSI.906.aml-RAF265.aml-MG.132.aml-belinostat.aml-GMX.1778.aml-rigosertib.aml-ML320.aml-FK866.aml-KPT185.aml"
"phospho","aml_Pyrimethamine","aml","Pyrimethamine","BAY.61.3606.aml-Obatoclax.Mesylate.aml-Pyrimethamine.aml-Bortezomib.aml-FR.180204.aml-Genentech.Cpd.10.aml-AZD8055.aml-Z.LLNle.CHO.aml-Zebularine.aml-JW.7.52.1.aml-TPCA.1.aml-AT.406.aml-bardoxolone.methyl.aml-dacarbazine.aml-MPS.1.IN.1.aml-Gemcitabine.aml-GW843682X.aml-QS11.aml-Rapamycin.aml-I.BET151.aml-IPA.3.aml-brivanib.aml-S.Trityl.L.cysteine.aml-THZ.2.49.aml-A.443654.aml-FH535.aml-CUDC.101.aml-StemRegenin.1.aml-OSU.03012.aml-QL.X.138.aml-GSK1120212.aml-Docetaxel.aml-SR.II.138A.aml-omacetaxine.mepesuccinate.aml-momelotinib.aml-ABT.199.aml-Ki8751.aml"
"phospho","aml_QL.VIII.58","aml","QL.VIII.58","RG.108.aml-STF.31.aml-Merck60.aml-RITA.aml-FK866.aml-MLN2238.aml-EKB.569.aml-JW.7.24.1.aml-parbendazole.aml-I.BET151.aml-GMX.1778.aml-MG.132.aml-JQ.1.aml-AUY922.aml-T0901317.aml-etoposide.aml-TAE684.aml-Y.39983.aml-BAY.61.3606.aml-VNLG.124.aml-Bryostatin.1.aml-JNK.9L.aml-Lisitinib.aml-BMS.536924.aml-XMD8.85.aml-GSK.650394.aml-cabozantinib.aml-BMS.754807.aml-BX.912.aml-Sunitinib.aml-BIX02189.aml-NSC95397.aml-ZM.447439.aml-PD.0332991.aml-AT7867.aml-Camptothecin.aml-GSK1070916.aml"
"phospho","aml_QL.X.138","aml","QL.X.138","shikonin.aml-QL.X.138.aml-Genentech.Cpd.10.aml-tubastatin.A.aml-THZ.2.49.aml-QS11.aml-Vandetanib.aml-QL.XII.47.aml-TL.2.105.aml-LY317615.aml-GSK525762A.aml-Talazoparib.aml-CH5424802.aml-YM201636.aml-indisulam.aml-GSK690693.aml-KIN001.102.aml-JW.7.24.1.aml-TAK.715.aml-OSI.027.aml-GSK429286A.aml-thapsigargin.aml-Z.LLNle.CHO.aml-I.BET151.aml-phenformin.aml-vincristine.aml-ML162.aml-RITA.aml-OSI.930.aml-Mdivi.1.aml-erastin.aml-NSC19630.aml-Elesclomol.aml"
"phospho","aml_QL.XI.92","aml","QL.XI.92","Doxorubicin.aml-QL.XI.92.aml-QL.XII.47.aml-NG.25.aml-Docetaxel.aml-JW.7.24.1.aml-TG.101348.aml-TAK.715.aml-CX.5461.aml-Merck60.aml-I.BET.762.aml-TPCA.1.aml-omacetaxine.mepesuccinate.aml-AR.42.aml-SR.II.138A.aml-Vandetanib.aml-LAQ824.aml-EKB.569.aml-CAY10603.aml-I.BET151.aml-KX2.391.aml-YM201636.aml-SNX.2112.aml-alisertib.aml-TL.1.85.aml-tubastatin.A.aml-JQ.1.aml-ruxolitinib.aml-Mitomycin.C.aml-MG.132.aml-epigallocatechin.3.monogallate.aml-CI.1040.aml-NSC19630.aml-ETP.46464.aml-pazopanib.aml-Rapamycin.aml-manumycin.A.aml"
"phospho","aml_QL.XII.47","aml","QL.XII.47","QL.XII.47.aml-tubastatin.A.aml-Genentech.Cpd.10.aml-SNX.2112.aml-I.BET151.aml-Doxorubicin.aml-CX.5461.aml-shikonin.aml-Parthenolide.aml-CUDC.101.aml-TAK.715.aml-QS11.aml-TPCA.1.aml-Talazoparib.aml-TG.101348.aml-LY317615.aml-QL.XI.92.aml-JW.7.24.1.aml-NG.25.aml-I.BET.762.aml-QL.X.138.aml-BAY.61.3606.aml-NSC19630.aml-manumycin.A.aml-PD318088.aml-epigallocatechin.3.monogallate.aml-pazopanib.aml-OSI.930.aml-ML210.aml"
"phospho","aml_QS11","aml","QS11","shikonin.aml-QS11.aml-Genentech.Cpd.10.aml-QL.X.138.aml-YM201636.aml-KIN001.102.aml-GW843682X.aml-BAY.61.3606.aml-MPS.1.IN.1.aml-GSK429286A.aml-Doxorubicin.aml-AUY922.aml-CUDC.101.aml-BMS.345541.aml-QL.XII.47.aml-TL.2.105.aml-VX.11e.aml-tubastatin.A.aml-BI.2536.aml-GSK2126458.aml-fluvastatin.aml-TAK.715.aml-KIN001.244.aml-VNLG.124.aml-Vinorelbine.aml-Bexarotene.aml-linifanib.aml-T0901317.aml-BIX02189.aml-I.BET.762.aml-ML162.aml-RITA.aml-ABT.263.aml-Compound.7d.cis.aml-ML210.aml-MP470.aml-ABT.199.aml-RG.108.aml-cucurbitacin.I.aml"
"phospho","aml_quizartinib","aml","quizartinib","Vorinostat.aml-ABT.737.aml-Sunitinib.aml-CEP.701.aml-PX.12.aml-ABT.263.aml-AICAR.aml-Gemcitabine.aml-MS.275.aml-Midostaurin.aml-JQ12.aml-foretinib.aml-GSK.650394.aml-CP466722.aml-LY317615.aml-Z.LLNle.CHO.aml-phenformin.aml-tandutinib.aml-OSU.03012.aml-JW.7.52.1.aml-Tipifarnib.aml-NSC95397.aml-barasertib.aml-Sorafenib.aml-GSK269962A.aml-BMS.536924.aml-GSK1070916.aml-S.Trityl.L.cysteine.aml-Bortezomib.aml-VX.680.aml-SB.743921.aml-parbendazole.aml-AS605240.aml-GSK461364.aml-PD318088.aml-AZD.7545.aml-spautin.1.aml-CAY10618.aml-STF.31.aml-AZD6244.aml-silmitasertib.aml-RDEA119.aml-alisertib.aml"
"phospho","aml_R428","aml","R428","R428.aml-Sunitinib.aml-MS.275.aml-shikonin.aml-Genentech.Cpd.10.aml-Vorinostat.aml-HG.6.64.1.aml-Z.LLNle.CHO.aml-RDEA119.aml-CHEMBL1222381.aml-Axitinib.aml-SNX.2112.aml-BI.2536.aml-SNS.032.aml-GSK525762A.aml-austocystin.d.aml-THZ.2.49.aml-CR.1.31B.aml-cucurbitacin.I.aml-CAY10618.aml"
"phospho","aml_RAF265","aml","RAF265","RAF265.aml-R428.aml-Panobinostat.aml-LAQ824.aml-MS.275.aml-JQ.1.aml-OSI.930.aml-MG.132.aml-RG.108.aml-CHEMBL1222381.aml-oligomycin.a.aml-SNX.2112.aml-CR.1.31B.aml-BYL.719.aml-austocystin.d.aml-SMER.3.aml-NSC48300.aml-NSC23766.aml"
"phospho","aml_Rapamycin","aml","Rapamycin","AZD8055.aml-Rapamycin.aml-KU.0063794.aml-brivanib.aml-BAY.61.3606.aml-XMD8.85.aml-erastin.aml-AP.24534.aml-AT.406.aml-Topotecan.aml-SN.38.aml-NVP.BEZ235.aml-OSU.03012.aml-CGP.60474.aml-Z.LLNle.CHO.aml-brefeldin.A.aml-paclitaxel.aml-PX.12.aml-AZD7762.aml-ZSTK474.aml-AM.580.aml-BMS.509744.aml-Obatoclax.Mesylate.aml-Tipifarnib.aml-tandutinib.aml-FK866.aml-STF.31.aml-KX2.391.aml-rigosertib.aml-GSK461364.aml-decitabine.aml-indisulam.aml-Docetaxel.aml-momelotinib.aml-AS605240.aml"
"phospho","aml_RDEA119","aml","RDEA119","PD.0325901.aml-RDEA119.aml-AZD6244.aml-PD318088.aml-CI.1040.aml-AZ628.aml-GSK1120212.aml-TL.2.105.aml-FMK.aml-tipifarnib.aml-fluvastatin.aml-X681640.aml-omacetaxine.mepesuccinate.aml-BHG712.aml-Vinblastine.aml-SNS.032.aml-OSI.027.aml-pluripotin.aml-OSI.906.aml-RG.108.aml-CP466722.aml-TG.101348.aml-ruxolitinib.aml-CX.5461.aml-NG.25.aml-R428.aml-decitabine.aml-Bortezomib.aml-TPCA.1.aml-STF.62247.aml-TL.1.85.aml-CH5424802.aml"
"phospho","aml_regorafenib","aml","regorafenib","Ko.143.aml-AM.580.aml-foretinib.aml-CD.1530.aml-tipifarnib.aml-NSC632839.aml-paclitaxel.aml-Oxaliplatin.aml-Midostaurin.aml-NSC48300.aml-Axitinib.aml-MP470.aml-canertinib.aml-KW.2449.aml-AZ.3146.aml-PX.12.aml-tandutinib.aml-GSK1070916.aml-PD.0332991.aml-Ch.55.aml-Ki8751.aml-Methotrexate.aml-regorafenib.aml-KU.0060648.aml-CAL.101.aml-X17.AAG.aml-THZ.2.102.1.aml-ZSTK474.aml-Ispinesib.Mesylate.aml-brefeldin.A.aml-GSK461364.aml-Lisitinib.aml-rigosertib.aml-STF.31.aml-FK866.aml-decitabine.aml-RAF265.aml-GMX.1778.aml-STF.62247.aml-ML320.aml-Cytarabine.aml-MG.132.aml-KX2.391.aml-MLN2238.aml-Panobinostat.aml-ruxolitinib.aml-AS605240.aml-spautin.1.aml-CAY10618.aml-QL.XII.47.aml-R428.aml-AR.42.aml-I.BET.762.aml-momelotinib.aml-VX.11e.aml"
"phospho","aml_Repligen 136","aml","Repligen 136","momelotinib.aml-ML162.aml-NVP.BSK805.aml-phloretin.aml-decitabine.aml-RG.108.aml-MLN2238.aml-STF.31.aml-Bryostatin.1.aml-purmorphamine.aml-BMS.509744.aml-GSK.650394.aml-AUY922.aml-XMD8.85.aml-BAY.61.3606.aml-BMS.345541.aml"
"phospho","aml_RG.108","aml","RG.108","RG.108.aml-MLN2238.aml-RAF265.aml-RITA.aml-Talazoparib.aml-NVP.BSK805.aml-STF.31.aml-CX.5461.aml-GMX.1778.aml-decitabine.aml-Mitomycin.C.aml-Bortezomib.aml-belinostat.aml-Panobinostat.aml-R428.aml-ruxolitinib.aml-TG.101348.aml-momelotinib.aml-CAY10618.aml-PD318088.aml-AZD6244.aml-pluripotin.aml-PD.0325901.aml-BMS.754807.aml-NPK76.II.72.1.aml-Bexarotene.aml-LE.135.aml-OSI.906.aml-GSK525762A.aml-tipifarnib.aml-BIX02189.aml-PD.0332991.aml-OSI.027.aml-GDC.0941.aml-FMK.aml-NVP.ADW742.aml-NSC23766.aml-X17.AAG.aml-KIN001.260.aml-KIN001.244.aml-PHA.793887.aml-GSK690693.aml-AZD6482.aml-AZ628.aml-T0901317.aml-CCT018159.aml-BX.912.aml-VNLG.124.aml-THZ.2.102.1.aml"
"phospho","aml_rigosertib","aml","rigosertib","rigosertib.aml-GSK461364.aml-ruxolitinib.aml-FK866.aml-decitabine.aml-Merck60.aml-STF.31.aml-spautin.1.aml-MLN2238.aml-SCH.79797.aml-parbendazole.aml-AR.42.aml-STF.62247.aml-CAY10618.aml-ML162.aml-GMX.1778.aml-I.BET.762.aml-clofarabine.aml-MG.132.aml-CAY10603.aml-tandutinib.aml-foretinib.aml-paclitaxel.aml-PX.12.aml-GSK1070916.aml-ABT.737.aml-cabozantinib.aml-Midostaurin.aml-PI.103.aml-AM.580.aml-fluvastatin.aml-TAE684.aml-AZ.3146.aml-CAL.101.aml-Bryostatin.1.aml-ZSTK474.aml-AZ628.aml-Ispinesib.Mesylate.aml-BMS.536924.aml-Vinorelbine.aml-NSC95397.aml-GSK690693.aml-purmorphamine.aml-BMS.509744.aml-THZ.2.102.1.aml-AP.24534.aml-PIK.93.aml-VNLG.124.aml-brefeldin.A.aml-KW.2449.aml"
"phospho","aml_RITA","aml","RITA","RITA.aml-RG.108.aml-Mitomycin.C.aml-ML210.aml-alisertib.aml-isoevodiamine.aml-clofarabine.aml-Talazoparib.aml-Compound.7d.cis.aml-MLN2238.aml-avrainvillamide.aml-QL.XI.92.aml-belinostat.aml-salermide.aml-GMX.1778.aml-EKB.569.aml-Topotecan.aml-Irinotecan.aml-CAY10603.aml-NSC632839.aml-AC220.aml-GSK2126458.aml-DMOG.aml-MPS.1.IN.1.aml-BMS.754807.aml-T0901317.aml-BMS.345541.aml-KIN001.102.aml-OSI.906.aml-CEP.701.aml-BX.795.aml-Elesclomol.aml-BMS.536924.aml-GSK429286A.aml-AUY922.aml-KIN001.244.aml-VNLG.124.aml-TAE684.aml-CCT018159.aml-etoposide.aml-Dasatinib.aml-embelin.aml-linifanib.aml-BX.912.aml-NPK76.II.72.1.aml-Lisitinib.aml-BIX02189.aml-NVP.ADW742.aml-PD.0332991.aml-GDC.0941.aml"
"phospho","aml_ruxolitinib","aml","ruxolitinib","NG.25.aml-TL.1.85.aml-ruxolitinib.aml-BAY.61.3606.aml-CUDC.101.aml-TPCA.1.aml-CP466722.aml-LAQ824.aml-HG.6.64.1.aml-TG.101348.aml-STF.62247.aml-I.BET.762.aml-JQ.1.aml-S.Trityl.L.cysteine.aml-MS.275.aml-Talazoparib.aml-R428.aml-AR.42.aml-FH535.aml-QS11.aml-JQ12.aml-Panobinostat.aml-Genentech.Cpd.10.aml-Oxaliplatin.aml-cucurbitacin.I.aml-regorafenib.aml-omacetaxine.mepesuccinate.aml-prima.1.aml-SNS.032.aml-Ko.143.aml-AM.580.aml-YM.155.aml-PD.0325901.aml-RDEA119.aml-AZD6244.aml-SMER.3.aml-tipifarnib.aml-GSK1120212.aml"
"phospho","aml_S.Trityl.L.cysteine","aml","S.Trityl.L.cysteine","Z.LLNle.CHO.aml-S.Trityl.L.cysteine.aml-GW843682X.aml-QS11.aml-MS.275.aml-JQ.1.aml-Panobinostat.aml-Talazoparib.aml-AZD8055.aml-VX.11e.aml-BAY.61.3606.aml-Genentech.Cpd.10.aml-BI.2536.aml-PD173074.aml-XMD8.85.aml-QL.X.138.aml-StemRegenin.1.aml-CD.1530.aml-Doxorubicin.aml-YM201636.aml-GSK429286A.aml-NVP.BEZ235.aml-CGP.60474.aml-prima.1.aml-ABT.199.aml-NSC48300.aml-momelotinib.aml-ML162.aml-cabozantinib.aml-CR.1.31B.aml"
